frame,spritename,x,y,w,h,confidence
1880,brownStair.png,385,218,26,26,0.951032
1880,brownStair.png,385,141,26,26,0.952119
1880,brownStair.png,385,167,26,26,0.949449
1880,brownStair.png,204,296,26,26,0.901012
1880,brownStair.png,359,244,26,26,0.975403
1880,brownStair.png,307,270,26,26,0.926883
1880,brownStair.png,359,193,26,26,0.925885
1880,brownStair.png,333,270,26,26,0.953351
1880,brownStair.png,385,115,26,26,0.949537
1880,brownStair.png,308,218,26,26,0.924117
1880,brownStair.png,282,218,26,26,0.957527
1880,brownStair.png,230,244,26,26,0.986236
1880,brownStair.png,385,192,26,26,0.916689
1880,brownStair.png,307,244,26,26,0.943096
1880,brownStair.png,179,295,26,26,0.948162
1880,brownStair.png,256,295,26,26,0.937951
1880,brownStair.png,256,270,26,26,0.959383
1880,brownStair.png,333,141,26,26,0.975032
1880,brownStair.png,333,244,26,26,0.974425
1880,brownStair.png,230,270,26,26,0.953099
1880,brownStair.png,333,193,26,26,0.924521
1880,brownStair.png,359,115,26,26,0.960105
1880,brownStair.png,385,295,26,26,0.92521
1880,brownStair.png,282,192,26,26,0.950928
1880,brownStair.png,230,295,26,26,0.929191
1880,brownStair.png,385,244,26,26,0.962646
1880,brownStair.png,333,295,26,26,0.929057
1880,brownStair.png,307,193,26,26,0.898607
1880,brownStair.png,256,244,26,26,0.979994
1881,cloud2S.png,157,38,78,39,0.91716
1881,ground.png,145,322,26,38,0.876763
1881,ground.png,351,322,26,38,0.876821
1881,ground.png,300,322,26,38,0.981268
1881,ground.png,94,322,26,38,0.981221
1881,ground.png,248,322,26,38,0.892218
1881,ground.png,274,322,26,38,0.96213
1881,ground.png,17,322,26,38,0.919702
1881,ground.png,377,322,26,38,0.939446
1881,ground.png,326,322,26,38,0.937502
1881,ground.png,120,322,26,38,0.936953
1881,ground.png,223,322,26,38,0.920535
1881,ground.png,68,322,26,38,0.958564
1881,ground.png,197,322,26,38,0.965592
1881,ground.png,171,322,26,38,0.946411
1881,ground.png,42,322,26,38,0.886004
1881,supMario7S.png,180,144,26,52,0.947916
1881,pipeBody2.png,123,295,45,26,0.822581
1881,pipeFull2S.png,119,270,52,52,0.923663
1881,brownStair.png,351,193,26,26,0.929923
1881,brownStair.png,351,295,26,26,0.939224
1881,brownStair.png,325,167,26,26,0.958196
1881,brownStair.png,325,193,26,26,0.921963
1881,brownStair.png,222,244,26,26,0.985513
1881,brownStair.png,274,244,26,26,0.969547
1881,brownStair.png,274,192,26,26,0.947268
1881,brownStair.png,171,295,26,26,0.94894
1881,brownStair.png,300,218,26,26,0.924927
1881,brownStair.png,274,218,26,26,0.955211
1881,brownStair.png,377,141,26,26,0.95088
1881,brownStair.png,377,192,26,26,0.918883
1881,brownStair.png,248,270,26,26,0.960007
1881,brownStair.png,377,270,26,26,0.945536
1881,brownStair.png,299,193,26,26,0.900393
1881,brownStair.png,325,218,26,26,0.952525
1881,brownStair.png,196,296,26,26,0.901674
1881,brownStair.png,325,270,26,26,0.950716
1881,brownStair.png,248,244,26,26,0.981817
1881,brownStair.png,222,295,26,26,0.925116
1881,brownStair.png,325,244,26,26,0.967819
1881,brownStair.png,351,141,26,26,0.965786
1881,brownStair.png,377,218,26,26,0.952415
1881,brownStair.png,351,115,26,26,0.960844
1881,brownStair.png,377,244,26,26,0.969037
1881,brownStair.png,377,295,26,26,0.926775
1881,brownStair.png,274,270,26,26,0.945503
1881,brownStair.png,351,270,26,26,0.959012
1881,brownStair.png,248,218,26,26,0.974843
1881,brownStair.png,196,270,26,26,0.957831
1881,brownStair.png,351,218,26,26,0.964995
1881,brownStair.png,299,270,26,26,0.925153
1881,brownStair.png,222,270,26,26,0.951169
1881,brownStair.png,299,167,26,26,0.956118
1881,brownStair.png,248,295,26,26,0.938196
1881,brownStair.png,377,115,26,26,0.951859
1881,brownStair.png,351,167,26,26,0.967412
1881,brownStair.png,300,295,26,26,0.903876
1881,brownStair.png,351,244,26,26,0.980143
1881,brownStair.png,274,295,26,26,0.929064
1881,brownStair.png,325,295,26,26,0.923181
1881,brownStair.png,325,141,26,26,0.974843
1881,brownStair.png,377,167,26,26,0.954202
1881,brownStair.png,300,244,26,26,0.939115
1882,cloud2S.png,149,38,78,39,0.924919
1882,ground.png,240,322,26,38,0.889177
1882,ground.png,60,322,26,38,0.97795
1882,ground.png,343,322,26,38,0.88101
1882,ground.png,34,322,26,38,0.888225
1882,ground.png,86,322,26,38,0.970755
1882,ground.png,9,322,26,38,0.900129
1882,ground.png,112,322,26,38,0.915757
1882,ground.png,215,322,26,38,0.89888
1882,ground.png,189,322,26,38,0.957697
1882,ground.png,292,322,26,38,0.971997
1882,ground.png,266,322,26,38,0.976584
1882,ground.png,318,322,26,38,0.913569
1882,ground.png,163,322,26,38,0.960938
1882,ground.png,369,322,26,38,0.959215
1882,ground.png,137,322,26,38,0.874775
1882,supMario7S.png,180,135,26,52,0.93489
1882,pipeBody2.png,114,295,45,26,0.838461
1882,pipeFull2S.png,111,270,52,52,0.926454
1882,brownStair.png,343,270,26,26,0.960499
1882,brownStair.png,240,244,26,26,0.980848
1882,brownStair.png,317,193,26,26,0.924861
1882,brownStair.png,266,192,26,26,0.943389
1882,brownStair.png,343,218,26,26,0.964857
1882,brownStair.png,291,296,26,26,0.906203
1882,brownStair.png,291,193,26,26,0.908041
1882,brownStair.png,369,295,26,26,0.929468
1882,brownStair.png,214,244,26,26,0.985425
1882,brownStair.png,369,244,26,26,0.966318
1882,brownStair.png,188,270,26,26,0.958141
1882,brownStair.png,317,270,26,26,0.953363
1882,brownStair.png,291,244,26,26,0.954534
1882,brownStair.png,291,218,26,26,0.932203
1882,brownStair.png,240,295,26,26,0.939211
1882,brownStair.png,266,218,26,26,0.947658
1882,brownStair.png,369,115,26,26,0.949937
1882,brownStair.png,266,270,26,26,0.940636
1882,brownStair.png,317,218,26,26,0.954328
1882,brownStair.png,343,295,26,26,0.938243
1882,brownStair.png,317,141,26,26,0.975939
1882,brownStair.png,291,270,26,26,0.93288
1882,brownStair.png,369,167,26,26,0.948314
1882,brownStair.png,240,270,26,26,0.960306
1882,brownStair.png,369,192,26,26,0.919761
1882,brownStair.png,214,295,26,26,0.929063
1882,brownStair.png,369,218,26,26,0.955298
1882,brownStair.png,369,270,26,26,0.936442
1882,brownStair.png,369,141,26,26,0.953157
1882,brownStair.png,163,295,26,26,0.942999
1882,brownStair.png,343,244,26,26,0.981475
1882,brownStair.png,317,295,26,26,0.927871
1882,brownStair.png,343,141,26,26,0.966142
1882,brownStair.png,343,193,26,26,0.930899
1882,brownStair.png,343,115,26,26,0.962974
1882,brownStair.png,317,167,26,26,0.96041
1882,brownStair.png,188,296,26,26,0.909308
1882,brownStair.png,240,218,26,26,0.975619
1882,brownStair.png,291,167,26,26,0.955827
1882,brownStair.png,343,167,26,26,0.967752
1882,brownStair.png,266,295,26,26,0.924618
1882,brownStair.png,266,244,26,26,0.960998
1882,brownStair.png,317,244,26,26,0.972315
1882,brownStair.png,214,270,26,26,0.95534
1883,cloud1S.png,164,38,52,39,0.754304
1883,cloud2S.png,138,38,78,39,0.955516
1883,ground.png,255,322,26,38,0.950592
1883,ground.png,75,322,26,38,0.871052
1883,ground.png,126,322,26,38,0.978746
1883,ground.png,152,322,26,38,0.967935
1883,ground.png,229,322,26,38,0.96502
1883,ground.png,332,322,26,38,0.978488
1883,ground.png,178,322,26,38,0.887944
1883,ground.png,358,322,26,38,0.968046
1883,ground.png,281,322,26,38,0.86941
1883,ground.png,384,322,26,38,0.885906
1883,ground.png,203,322,26,38,0.919487
1883,ground.png,49,322,26,38,0.951397
1883,ground.png,306,322,26,38,0.936202
1883,ground.png,23,322,26,38,0.964337
1883,ground.png,100,322,26,38,0.935979
1883,supMario7S.png,180,120,26,52,0.951308
1883,pipeBody2.png,103,295,45,26,0.89448
1883,pipeFull2S.png,100,270,52,52,0.899956
1883,brownStair.png,151,295,26,26,0.952412
1883,brownStair.png,280,295,26,26,0.936485
1883,brownStair.png,357,167,26,26,0.94294
1883,brownStair.png,254,296,26,26,0.912742
1883,brownStair.png,280,193,26,26,0.932659
1883,brownStair.png,357,296,26,26,0.907028
1883,brownStair.png,306,244,26,26,0.976096
1883,brownStair.png,332,115,26,26,0.943425
1883,brownStair.png,177,270,26,26,0.959984
1883,brownStair.png,280,167,26,26,0.971113
1883,brownStair.png,357,270,26,26,0.9391
1883,brownStair.png,306,192,26,26,0.926545
1883,brownStair.png,332,218,26,26,0.94123
1883,brownStair.png,306,218,26,26,0.959739
1883,brownStair.png,332,295,26,26,0.922396
1883,brownStair.png,254,192,26,26,0.950259
1883,brownStair.png,357,141,26,26,0.938577
1883,brownStair.png,357,244,26,26,0.958023
1883,brownStair.png,203,295,26,26,0.933899
1883,brownStair.png,306,295,26,26,0.936042
1883,brownStair.png,280,270,26,26,0.960145
1883,brownStair.png,280,218,26,26,0.961538
1883,brownStair.png,229,270,26,26,0.932579
1883,brownStair.png,254,218,26,26,0.934881
1883,brownStair.png,280,244,26,26,0.979351
1883,brownStair.png,229,244,26,26,0.955832
1883,brownStair.png,177,295,26,26,0.93539
1883,brownStair.png,332,141,26,26,0.941993
1883,brownStair.png,332,270,26,26,0.932862
1883,brownStair.png,306,167,26,26,0.963211
1883,brownStair.png,254,270,26,26,0.941114
1883,brownStair.png,357,218,26,26,0.936762
1883,brownStair.png,306,141,26,26,0.973841
1883,brownStair.png,229,295,26,26,0.917723
1883,brownStair.png,332,244,26,26,0.955343
1883,brownStair.png,357,115,26,26,0.931885
1883,brownStair.png,254,244,26,26,0.957164
1883,brownStair.png,306,270,26,26,0.954417
1883,brownStair.png,332,167,26,26,0.942385
1883,brownStair.png,332,192,26,26,0.910684
1883,brownStair.png,203,244,26,26,0.97277
1883,brownStair.png,229,218,26,26,0.950447
1883,brownStair.png,357,193,26,26,0.912726
1883,brownStair.png,203,270,26,26,0.954832
1884,cloud1S.png,156,38,52,39,0.752766
1884,cloud2S.png,130,38,78,39,0.954876
1884,ground.png,67,322,26,38,0.86851
1884,ground.png,324,322,26,38,0.980322
1884,ground.png,15,322,26,38,0.965374
1884,ground.png,92,322,26,38,0.932191
1884,ground.png,170,322,26,38,0.886679
1884,ground.png,195,322,26,38,0.91332
1884,ground.png,118,322,26,38,0.979156
1884,ground.png,41,322,26,38,0.942178
1884,ground.png,144,322,26,38,0.95769
1884,ground.png,247,322,26,38,0.937856
1884,ground.png,221,322,26,38,0.966188
1884,ground.png,298,322,26,38,0.931938
1884,ground.png,350,322,26,38,0.958484
1884,ground.png,273,322,26,38,0.868462
1884,ground.png,376,322,26,38,0.88905
1884,supMario7S.png,180,112,26,52,0.947968
1884,pipeBody2.png,95,295,45,26,0.896367
1884,pipeFull2S.png,92,270,52,52,0.899148
1884,brownStair.png,324,270,26,26,0.927675
1884,brownStair.png,324,192,26,26,0.907568
1884,brownStair.png,323,115,26,26,0.936702
1884,brownStair.png,324,244,26,26,0.950564
1884,brownStair.png,349,193,26,26,0.915985
1884,brownStair.png,324,167,26,26,0.936569
1884,brownStair.png,349,270,26,26,0.94448
1884,brownStair.png,349,218,26,26,0.939117
1884,brownStair.png,349,296,26,26,0.917432
1884,brownStair.png,349,244,26,26,0.962102
1884,brownStair.png,298,141,26,26,0.976653
1884,brownStair.png,272,295,26,26,0.935017
1884,brownStair.png,246,296,26,26,0.920908
1884,brownStair.png,298,270,26,26,0.956145
1884,brownStair.png,272,193,26,26,0.931147
1884,brownStair.png,143,295,26,26,0.953274
1884,brownStair.png,349,141,26,26,0.943015
1884,brownStair.png,349,167,26,26,0.948592
1884,brownStair.png,272,244,26,26,0.978911
1884,brownStair.png,220,218,26,26,0.951821
1884,brownStair.png,221,244,26,26,0.948651
1884,brownStair.png,195,270,26,26,0.955558
1884,brownStair.png,272,167,26,26,0.971065
1884,brownStair.png,298,192,26,26,0.929291
1884,brownStair.png,298,244,26,26,0.977803
1884,brownStair.png,272,270,26,26,0.958844
1884,brownStair.png,221,270,26,26,0.924909
1884,brownStair.png,246,192,26,26,0.94835
1884,brownStair.png,169,270,26,26,0.961915
1884,brownStair.png,349,115,26,26,0.940867
1884,brownStair.png,195,244,26,26,0.973656
1884,brownStair.png,246,244,26,26,0.965543
1884,brownStair.png,324,295,26,26,0.913796
1884,brownStair.png,324,218,26,26,0.938815
1884,brownStair.png,298,218,26,26,0.962789
1884,brownStair.png,246,270,26,26,0.948258
1884,brownStair.png,195,295,26,26,0.937121
1884,brownStair.png,298,295,26,26,0.937969
1884,brownStair.png,169,295,26,26,0.933195
1884,brownStair.png,298,167,26,26,0.96476
1884,brownStair.png,246,218,26,26,0.944447
1884,brownStair.png,272,218,26,26,0.959904
1884,brownStair.png,221,295,26,26,0.909698
1884,brownStair.png,324,141,26,26,0.938624
1885,cloud1S.png,143,38,52,39,0.75209
1885,cloud2S.png,117,38,78,39,0.948919
1885,ground.png,131,322,26,38,0.94096
1885,ground.png,54,322,26,38,0.88216
1885,ground.png,105,322,26,38,0.964049
1885,ground.png,182,322,26,38,0.92671
1885,ground.png,285,322,26,38,0.911982
1885,ground.png,260,322,26,38,0.887302
1885,ground.png,28,322,26,38,0.956943
1885,ground.png,363,322,26,38,0.862539
1885,ground.png,337,322,26,38,0.937099
1885,ground.png,234,322,26,38,0.958151
1885,ground.png,208,322,26,38,0.980133
1885,ground.png,311,322,26,38,0.965139
1885,ground.png,79,322,26,38,0.913437
1885,ground.png,2,322,26,38,0.978234
1885,ground.png,157,322,26,38,0.863075
1885,supMario7S.png,180,102,26,52,0.926928
1885,pipeBody2.png,82,295,45,26,0.869465
1885,pipeFull2S.png,79,270,52,52,0.907168
1885,brownStair.png,259,218,26,26,0.96054
1885,brownStair.png,336,115,26,26,0.940576
1885,brownStair.png,182,295,26,26,0.935001
1885,brownStair.png,259,244,26,26,0.979633
1885,brownStair.png,285,295,26,26,0.935491
1885,brownStair.png,310,115,26,26,0.935867
1885,brownStair.png,259,270,26,26,0.960156
1885,brownStair.png,156,295,26,26,0.934519
1885,brownStair.png,336,141,26,26,0.946612
1885,brownStair.png,233,244,26,26,0.965276
1885,brownStair.png,311,244,26,26,0.944798
1885,brownStair.png,182,270,26,26,0.958675
1885,brownStair.png,208,218,26,26,0.944015
1885,brownStair.png,311,270,26,26,0.923768
1885,brownStair.png,336,270,26,26,0.949077
1885,brownStair.png,311,141,26,26,0.934202
1885,brownStair.png,130,295,26,26,0.953526
1885,brownStair.png,285,167,26,26,0.965151
1885,brownStair.png,336,218,26,26,0.942411
1885,brownStair.png,336,296,26,26,0.923248
1885,brownStair.png,233,270,26,26,0.94817
1885,brownStair.png,156,270,26,26,0.965061
1885,brownStair.png,285,270,26,26,0.957516
1885,brownStair.png,259,295,26,26,0.933338
1885,brownStair.png,285,141,26,26,0.970937
1885,brownStair.png,311,167,26,26,0.934327
1885,brownStair.png,285,193,26,26,0.928712
1885,brownStair.png,336,167,26,26,0.951776
1885,brownStair.png,311,218,26,26,0.933079
1885,brownStair.png,285,218,26,26,0.961123
1885,brownStair.png,285,244,26,26,0.977124
1885,brownStair.png,233,192,26,26,0.941036
1885,brownStair.png,208,244,26,26,0.947721
1885,brownStair.png,336,193,26,26,0.921994
1885,brownStair.png,208,295,26,26,0.907266
1885,brownStair.png,336,244,26,26,0.965366
1885,brownStair.png,182,244,26,26,0.978217
1885,brownStair.png,311,192,26,26,0.898633
1885,brownStair.png,233,218,26,26,0.943382
1885,brownStair.png,259,193,26,26,0.931721
1885,brownStair.png,233,296,26,26,0.922104
1885,brownStair.png,311,295,26,26,0.908356
1885,brownStair.png,208,270,26,26,0.926019
1885,brownStair.png,259,167,26,26,0.966118
1886,cloud1S.png,135,38,52,39,0.752375
1886,cloud2S.png,109,38,78,39,0.950611
1886,ground.png,97,322,26,38,0.96507
1886,ground.png,355,322,26,38,0.863781
1886,ground.png,174,322,26,38,0.938743
1886,ground.png,303,322,26,38,0.964074
1886,ground.png,380,322,26,38,0.939407
1886,ground.png,329,322,26,38,0.945135
1886,ground.png,20,322,26,38,0.965704
1886,ground.png,226,322,26,38,0.964497
1886,ground.png,149,322,26,38,0.865531
1886,ground.png,252,322,26,38,0.879962
1886,ground.png,277,322,26,38,0.923607
1886,ground.png,123,322,26,38,0.948976
1886,ground.png,46,322,26,38,0.882662
1886,ground.png,71,322,26,38,0.924097
1886,ground.png,200,322,26,38,0.980841
1886,supMario7S.png,180,98,26,52,0.933617
1886,pipeBody2.png,74,295,45,26,0.869733
1886,pipeFull2S.png,71,270,52,52,0.910744
1886,brownStair.png,200,244,26,26,0.953002
1886,brownStair.png,251,167,26,26,0.967225
1886,brownStair.png,303,218,26,26,0.936538
1886,brownStair.png,277,218,26,26,0.956131
1886,brownStair.png,303,192,26,26,0.905181
1886,brownStair.png,277,295,26,26,0.930827
1886,brownStair.png,225,244,26,26,0.961889
1886,brownStair.png,277,193,26,26,0.923498
1886,brownStair.png,225,192,26,26,0.944596
1886,brownStair.png,174,244,26,26,0.974839
1886,brownStair.png,277,270,26,26,0.952126
1886,brownStair.png,277,141,26,26,0.966154
1886,brownStair.png,148,295,26,26,0.93794
1886,brownStair.png,251,193,26,26,0.935097
1886,brownStair.png,174,295,26,26,0.930546
1886,brownStair.png,251,270,26,26,0.964245
1886,brownStair.png,277,167,26,26,0.959487
1886,brownStair.png,303,244,26,26,0.951048
1886,brownStair.png,328,218,26,26,0.93977
1886,brownStair.png,225,270,26,26,0.946117
1886,brownStair.png,251,218,26,26,0.963024
1886,brownStair.png,225,218,26,26,0.940538
1886,brownStair.png,200,218,26,26,0.946859
1886,brownStair.png,303,270,26,26,0.928237
1886,brownStair.png,328,296,26,26,0.919179
1886,brownStair.png,328,270,26,26,0.946346
1886,brownStair.png,303,167,26,26,0.937927
1886,brownStair.png,303,141,26,26,0.937576
1886,brownStair.png,328,167,26,26,0.950399
1886,brownStair.png,277,244,26,26,0.971837
1886,brownStair.png,328,141,26,26,0.946191
1886,brownStair.png,122,295,26,26,0.958063
1886,brownStair.png,148,270,26,26,0.965524
1886,brownStair.png,251,244,26,26,0.982043
1886,brownStair.png,200,270,26,26,0.930087
1886,brownStair.png,328,115,26,26,0.940762
1886,brownStair.png,328,244,26,26,0.96172
1886,brownStair.png,174,270,26,26,0.954076
1886,brownStair.png,251,295,26,26,0.936783
1886,brownStair.png,225,296,26,26,0.918128
1886,brownStair.png,303,295,26,26,0.911379
1886,brownStair.png,328,193,26,26,0.918147
1886,brownStair.png,200,295,26,26,0.914083
1886,brownStair.png,302,115,26,26,0.936878
1887,cloud1S.png,127,38,52,39,0.754962
1887,cloud2S.png,101,38,78,39,0.952656
1887,ground.png,321,322,26,38,0.922696
1887,ground.png,12,322,26,38,0.934059
1887,ground.png,140,322,26,38,0.8601
1887,ground.png,244,322,26,38,0.858442
1887,ground.png,218,322,26,38,0.942294
1887,ground.png,115,322,26,38,0.925836
1887,ground.png,38,322,26,38,0.85813
1887,ground.png,63,322,26,38,0.932846
1887,ground.png,372,322,26,38,0.946624
1887,ground.png,89,322,26,38,0.965786
1887,ground.png,269,322,26,38,0.933214
1887,ground.png,346,322,26,38,0.85618
1887,ground.png,192,322,26,38,0.983658
1887,ground.png,295,322,26,38,0.966105
1887,ground.png,166,322,26,38,0.948105
1887,supMario7S.png,180,96,26,52,0.947395
1887,pipeBody2.png,66,295,45,26,0.876615
1887,pipeFull2S.png,63,270,52,52,0.901601
1887,brownStair.png,217,296,26,26,0.927295
1887,brownStair.png,269,295,26,26,0.93201
1887,brownStair.png,217,192,26,26,0.945876
1887,brownStair.png,295,218,26,26,0.927069
1887,brownStair.png,320,115,26,26,0.947285
1887,brownStair.png,269,167,26,26,0.962011
1887,brownStair.png,166,295,26,26,0.933936
1887,brownStair.png,320,193,26,26,0.927795
1887,brownStair.png,320,244,26,26,0.970293
1887,brownStair.png,243,167,26,26,0.966033
1887,brownStair.png,243,244,26,26,0.980751
